file_id	perseus_id	perseus_author	wikidata_work_id	wikidata_work_label	selected_english_translation	historian	main_language	author_code	author_wikidata_id	author_impact_date	languages	file_path	editors	pub_date	n_characters	n_words	n_pages	perseus_title	wikidata_author_in_db	instance_of	genre	form_of_creative_work	confidence
tlg0014.tlg053.perseus-grc2	tlg0014.tlg053	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg053/tlg0014.tlg053.perseus-grc2.xml	William Rennie	1931	12747	2015	8	πρὸς Νικόστρατον περὶ ἀνδραπόδων ἀπογραφῆς Ἀρεθουσίου					0
tlg0014.tlg062.perseus-grc2	tlg0014.tlg062	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg062/tlg0014.tlg062.perseus-grc2.xml	William Rennie	1931	60181	9567	38	προοίμια δημηγορικά					0
tlg0014.tlg009.perseus-grc2	tlg0014.tlg009	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg009/tlg0014.tlg009.perseus-grc2.xml	Samuel Henry Butcher	1903	27408	4308	17	κατὰ Φιλίππου γ΄					0
tlg0014.tlg036.perseus-grc2	tlg0014.tlg036	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg036/tlg0014.tlg036.perseus-grc2.xml	William Rennie	1921	24988	3972	16	παραγραφὴ ὑπὲρ Φορμίωνος					0
tlg0014.tlg031.perseus-grc2	tlg0014.tlg031	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg031/tlg0014.tlg031.perseus-grc2.xml	William Rennie	1921	5944	951	4	πρὸς Ὀνήτορα ἐξούλης β΄					0
tlg0014.tlg038.perseus-grc2	tlg0014.tlg038	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg038/tlg0014.tlg038.perseus-grc2.xml	William Rennie	1921	11677	1852	7	παραγραφὴ πρὸς Ναυσίμακον καὶ Ξενοπείθην					0
tlg0014.tlg007.perseus-grc2	tlg0014.tlg007	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg007/tlg0014.tlg007.perseus-grc2.xml	Samuel Henry Butcher	1903	15802	2439	10	περὶ Ἀλοννήσου					0
tlg0014.tlg063.perseus-grc2	tlg0014.tlg063	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg063/tlg0014.tlg063.perseus-grc2.xml	William Rennie	1931	38773	6096	24	Δημοσθένους ἐπιστολαὶ					0
tlg0014.tlg052.perseus-grc2	tlg0014.tlg052	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg052/tlg0014.tlg052.perseus-grc2.xml	William Rennie	1931	13375	2122	8	πρὸς Κάλλιππον					0
tlg0014.tlg055.perseus-grc2	tlg0014.tlg055	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg055/tlg0014.tlg055.perseus-grc2.xml	William Rennie	1931	13562	2119	8	πρὸς Καλλικλέα περὶ χωρίου βλάβης					0
tlg0014.tlg001.perseus-grc2	tlg0014.tlg001	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg001/tlg0014.tlg001.perseus-grc2.xml	Samuel Henry Butcher	1903	11630	1835	7	Ὀλυνθιακὸς α΄					0
tlg0014.tlg039.perseus-grc2	tlg0014.tlg039	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg039/tlg0014.tlg039.perseus-grc2.xml	William Rennie	1921	16769	2747	11	πρὸς Βοιωτὸν περὶ τοῦ Ὀνόματος					0
tlg0014.tlg006.perseus-grc2	tlg0014.tlg006	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg006/tlg0014.tlg006.perseus-grc2.xml	Samuel Henry Butcher	1903	12818	1996	8	κατὰ Φιλίππου β΄					0
tlg0014.tlg030.perseus-grc2	tlg0014.tlg030	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg030/tlg0014.tlg030.perseus-grc2.xml	William Rennie	1921	15370	2356	9	πρὸς Ὀνήτορα ἐξούλης α΄					0
tlg0014.tlg008.perseus-grc2	tlg0014.tlg008	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg008/tlg0014.tlg008.perseus-grc2.xml	Samuel Henry Butcher	1903	26902	4233	17	περὶ τῶν ἐν Χερρονήσῳ					0
tlg0014.tlg037.perseus-grc2	tlg0014.tlg037	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg037/tlg0014.tlg037.perseus-grc2.xml	William Rennie	1921	23944	3786	15	παραγραφὴ πρὸς Πανταίνετον					0
tlg0014.tlg015.perseus-grc2	tlg0014.tlg015	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg015/tlg0014.tlg015.perseus-grc2.xml	Samuel Henry Butcher	1903	15135	2210	9	ὑπὲρ τῆς Ῥοδίων ἐλευθερίας					0
tlg0014.tlg012.perseus-grc2	tlg0014.tlg012	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg012/tlg0014.tlg012.perseus-grc2.xml	Samuel Henry Butcher	1903	10060	1414	6	ἐπιστολή [Φιλίππου]					0
tlg0014.tlg024.perseus-grc2	tlg0014.tlg024	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg024/tlg0014.tlg024.perseus-grc2.xml	Samuel Henry Butcher	1907	92810	14667	59	κατὰ Τιμοκράτους					0
tlg0014.tlg023.perseus-grc2	tlg0014.tlg023	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg023/tlg0014.tlg023.perseus-grc2.xml	Samuel Henry Butcher	1907	97569	15418	62	κατὰ Ἀριστοκράτους					0
tlg0014.tlg048.perseus-grc2	tlg0014.tlg048	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg048/tlg0014.tlg048.perseus-grc2.xml	William Rennie	1931	22765	3524	14	κατὰ Ὀλυμπιοδώρου βλάβης					0
tlg0014.tlg046.perseus-grc2	tlg0014.tlg046	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg046/tlg0014.tlg046.perseus-grc2.xml	William Rennie	1931	11856	1857	7	κατὰ Στεφάνου ψευδομαρτυριῶν β΄					0
tlg0014.tlg041.perseus-grc2	tlg0014.tlg041	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg041/tlg0014.tlg041.perseus-grc2.xml	William Rennie	1931	12766	1967	8	πρὸς Σπουδίαν ὑπὲρ προικός					0
tlg0014.tlg022.perseus-grc2	tlg0014.tlg022	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg022/tlg0014.tlg022.perseus-grc2.xml	Samuel Henry Butcher	1907	35194	5634	23	κατὰ Ἀνδροτίωνος παρανόμων					0
tlg0014.tlg025.perseus-grc2	tlg0014.tlg025	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg025/tlg0014.tlg025.perseus-grc2.xml	Samuel Henry Butcher	1907	42073	6722	27	κατὰ Ἀριστογείτονος α΄					0
tlg0014.tlg013.perseus-grc2	tlg0014.tlg013	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg013/tlg0014.tlg013.perseus-grc2.xml	Samuel Henry Butcher	1903	15544	2319	9	περὶ συντάξεως					0
tlg0014.tlg014.perseus-grc2	tlg0014.tlg014	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg014/tlg0014.tlg014.perseus-grc2.xml	Samuel Henry Butcher	1903	17368	2592	10	περὶ τῶν συμμοριῶν					0
tlg0014.tlg040.perseus-grc2	tlg0014.tlg040	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg040/tlg0014.tlg040.perseus-grc2.xml	William Rennie	1921	24827	3914	16	πρὸς Βοιωτὸν περὶ προικὸς μητρῴας					0
tlg0014.tlg047.perseus-grc2	tlg0014.tlg047	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg047/tlg0014.tlg047.perseus-grc2.xml	William Rennie	1931	34460	5397	22	κατὰ Εὐέργου καὶ Μνησιβούλου ψευδομαρτυριῶν					0
tlg0014.tlg049.perseus-grc2	tlg0014.tlg049	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg049/tlg0014.tlg049.perseus-grc2.xml	William Rennie	1931	27400	4365	17	πρὸς Τιμόθεον ὑπὲρ χρέως					0
tlg0014.tlg032.perseus-grc2	tlg0014.tlg032	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg032/tlg0014.tlg032.perseus-grc2.xml	William Rennie	1921	11958	1913	8	πρὸς Ζηνόθεμιν παραγραφή					0
tlg0014.tlg035.perseus-grc2	tlg0014.tlg035	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg035/tlg0014.tlg035.perseus-grc2.xml	William Rennie	1921	23966	3653	15	πρὸς τὴν Λάκριτον παραγραφὴν					0
tlg0014.tlg003.perseus-grc2	tlg0014.tlg003	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg003/tlg0014.tlg003.perseus-grc2.xml	Samuel Henry Butcher	1903	14795	2357	9	Ὀλυνθιακὸς γ΄					0
tlg0014.tlg050.perseus-grc2	tlg0014.tlg050	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg050/tlg0014.tlg050.perseus-grc2.xml	William Rennie	1931	29368	4618	18	πρὸς Πολυκλέα περὶ τοῦ ἐπιτριηραρχήματος					0
tlg0014.tlg057.perseus-grc2	tlg0014.tlg057	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg057/tlg0014.tlg057.perseus-grc2.xml	William Rennie	1931	29539	4624	18	ἔφεσις πρὸς Εὐβουλίδην					0
tlg0014.tlg061.perseus-grc2	tlg0014.tlg061	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg061/tlg0014.tlg061.perseus-grc2.xml	William Rennie	1931	23734	3661	15	ἐρωτικὸς					0
tlg0014.tlg059.perseus-grc2	tlg0014.tlg059	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg059/tlg0014.tlg059.perseus-grc2.xml	William Rennie	1931	59652	9231	37	κατὰ Νεαίρας					0
tlg0014.tlg005.perseus-grc2	tlg0014.tlg005	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg005/tlg0014.tlg005.perseus-grc2.xml	Samuel Henry Butcher	1903	9310	1457	6	περὶ τῆς εἰρήνης					0
tlg0014.tlg002.perseus-grc2	tlg0014.tlg002	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg002/tlg0014.tlg002.perseus-grc2.xml	Samuel Henry Butcher	1903	12971	2045	8	Ὀλυνθιακὸς β΄					0
tlg0014.tlg034.perseus-grc2	tlg0014.tlg034	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg034/tlg0014.tlg034.perseus-grc2.xml	William Rennie	1921	21004	3269	13	πρὸς Φορμίωνα ὑπὲρ δανείου					0
tlg0014.tlg033.perseus-grc2	tlg0014.tlg033	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg033/tlg0014.tlg033.perseus-grc2.xml	William Rennie	1921	16419	2553	10	πρὸς Ἀπατούριον παραγραφή					0
tlg0014.tlg058.perseus-grc2	tlg0014.tlg058	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg058/tlg0014.tlg058.perseus-grc2.xml	William Rennie	1931	30365	4698	19	ἔνδειξις κατὰ Θεοκρίνου					0
tlg0014.tlg060.perseus-grc2	tlg0014.tlg060	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg060/tlg0014.tlg060.perseus-grc2.xml	William Rennie	1931	16389	2545	10	ἐπιτάφιος					0
tlg0014.tlg056.perseus-grc2	tlg0014.tlg056	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg056/tlg0014.tlg056.perseus-grc2.xml	William Rennie	1931	21022	3309	13	κατὰ Διονυσοδώρου βλάβης					0
tlg0014.tlg051.perseus-grc2	tlg0014.tlg051	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg051/tlg0014.tlg051.perseus-grc2.xml	William Rennie	1931	8959	1345	5	περὶ τοῦ Στεφάνου τῆς τριηραρκίας					0
tlg0014.tlg042.perseus-grc2	tlg0014.tlg042	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg042/tlg0014.tlg042.perseus-grc2.xml	William Rennie	1931	14342	2242	9	πρὸς Φαίνιππον περὶ ἀντιδόσεως					0
tlg0014.tlg045.perseus-grc2	tlg0014.tlg045	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg045/tlg0014.tlg045.perseus-grc2.xml	William Rennie	1931	36845	5707	23	κατὰ Στεφάνου ψευδομαρτυριῶν α΄					0
tlg0014.tlg011.perseus-grc2	tlg0014.tlg011	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg011/tlg0014.tlg011.perseus-grc2.xml	Samuel Henry Butcher	1903	8980	1290	5	πρὸς τὴν ἐπιστολήν τὴν Φιλίππου					0
tlg0014.tlg016.perseus-grc2	tlg0014.tlg016	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg016/tlg0014.tlg016.perseus-grc2.xml	Samuel Henry Butcher	1903	13047	1856	7	ὑπὲρ Μεγαλοπολιτῶν					0
tlg0014.tlg029.perseus-grc2	tlg0014.tlg029	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg029/tlg0014.tlg029.perseus-grc2.xml	William Rennie	1921	25200	3908	16	πρὸς Ἄφοβον ὑπὲρ Φάνου ψευδομαρτυριῶν γ΄					0
tlg0014.tlg020.perseus-grc2	tlg0014.tlg020	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg020/tlg0014.tlg020.perseus-grc2.xml	Samuel Henry Butcher	1907	71137	11367	45	περὶ τῆς Ἀτελείας πρὸς Λεπτίνην					0
tlg0014.tlg027.perseus-grc2	tlg0014.tlg027	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg027/tlg0014.tlg027.perseus-grc2.xml	William Rennie	1921	29530	4575	18	κατὰ Ἀφόβου ἐπιτροπῆς α΄					0
tlg0014.tlg018.perseus-grc2	tlg0014.tlg018	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg018/tlg0014.tlg018.perseus-grc2.xml	Samuel Henry Butcher	1903	143569	22434	90	ὑπὲρ Κτησιφῶντος περὶ τοῦ στεφάνου					0
tlg0014.tlg044.perseus-grc2	tlg0014.tlg044	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg044/tlg0014.tlg044.perseus-grc2.xml	William Rennie	1931	27467	4217	17	πρὸς Λεωκάρη περὶ τοῦ Ἀρχιάδου κλήρου					0
tlg0014.tlg043.perseus-grc2	tlg0014.tlg043	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg043/tlg0014.tlg043.perseus-grc2.xml	William Rennie	1931	39997	6300	25	πρὸς Μακάρτατον περὶ Ἁγνίου κλήρου					0
tlg0014.tlg026.perseus-grc2	tlg0014.tlg026	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg026/tlg0014.tlg026.perseus-grc2.xml	Samuel Henry Butcher	1907	11005	1686	7	κατὰ Ἀριστογείτονος β΄					0
tlg0014.tlg019.perseus-grc2	tlg0014.tlg019	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg019/tlg0014.tlg019.perseus-grc2.xml	Samuel Henry Butcher	1903	148026	23071	92	περὶ τῆς παραπρεσβείας					0
tlg0014.tlg021.perseus-grc2	tlg0014.tlg021	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg021/tlg0014.tlg021.perseus-grc2.xml	Samuel Henry Butcher	1907	99456	15749	63	κατὰ Μειδίου περὶ τοῦ Κονδύλου					0
tlg0014.tlg017.perseus-grc2	tlg0014.tlg017	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg017/tlg0014.tlg017.perseus-grc2.xml	Samuel Henry Butcher	1903	12790	1790	7	περὶ τῶν πρὸς Ἀλέξανδρον συνθηκῶν					0
tlg0014.tlg028.perseus-grc2	tlg0014.tlg028	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg028/tlg0014.tlg028.perseus-grc2.xml	William Rennie	1921	9948	1516	6	κατὰ Ἀφόβου β΄					0
tlg0014.tlg010.perseus-grc2	tlg0014.tlg010	Demosthenes			0	0	Greek	tlg0014	Q117253	-348	grc; eng	tlg0014/tlg010/tlg0014.tlg010.perseus-grc2.xml	Samuel Henry Butcher	1903	29843	4447	18	κατὰ Φιλίππου δ΄					0
tlg0016.tlg001.perseus-eng2	tlg0016.tlg001	Herodotus	Q746583	Histories	1	1	English	tlg0016	Q26825	-448	eng; grc; lat	tlg0016/tlg001/tlg0016.tlg001.perseus-eng2.xml	A. D. Godley; A.D. Godley	1920-1925	2495646	263726	1055	The Histories	Herodotus	written work	historiography, travel book		100
tlg0016.tlg001.perseus-grc2	tlg0016.tlg001	Herodotus			0	1	Greek	tlg0016	Q26825	-448	grc; eng	tlg0016/tlg001/tlg0016.tlg001.perseus-grc2.xml	A.D. Godley	1920-1925	1454764	184961	740	Ἱστορίαι					0
tlg0017.tlg006.perseus-eng2	tlg0017.tlg006	Isaeus	Q87779691	On the Estate of Philoctemones	1	0	English	tlg0017	Q365097	-384	eng; grc; lat	tlg0017/tlg006/tlg0017.tlg006.perseus-eng2.xml	Edward Seymour Forster	1962	34104	5896	24	On the Estate of Philoctemon	Isaeus	literary work, oration			100
tlg0017.tlg008.perseus-eng2	tlg0017.tlg008	Isaeus	Q87779711	On the Estate of Ciron	1	0	English	tlg0017	Q365097	-384	eng; grc; lat	tlg0017/tlg008/tlg0017.tlg008.perseus-eng2.xml	Edward Seymour Forster	1962	28234	4990	20	On The Estate of Ciron	Isaeus	oration, literary work			100
tlg0017.tlg005.perseus-eng2	tlg0017.tlg005	Isaeus	Q87779681	On the Estate of Dicaeogenes	1	0	English	tlg0017	Q365097	-384	eng; grc; lat	tlg0017/tlg005/tlg0017.tlg005.perseus-eng2.xml	Edward Seymour Forster	1962	31224	5368	21	On the Estate of Dicaeogenes	Isaeus	literary work, oration			100
tlg0017.tlg002.perseus-eng2	tlg0017.tlg002	Isaeus	Q87779649	On the Estate of Menecles	1	0	English	tlg0017	Q365097	-384	eng; grc; lat	tlg0017/tlg002/tlg0017.tlg002.perseus-eng2.xml	Edward Seymour Forster	1962	21706	3967	16	On the Estate of Menecles	Isaeus	oration, literary work			100
tlg0017.tlg011.perseus-eng2	tlg0017.tlg011	Isaeus	Q87779740	On the Estate of Hagnias	1	0	English	tlg0017	Q365097	-384	eng; grc; lat	tlg0017/tlg011/tlg0017.tlg011.perseus-eng2.xml	Edward Seymour Forster	1962	31491	5635	23	On the Estate of Hagnias	Isaeus	literary work, oration			100
tlg0017.tlg007.perseus-eng2	tlg0017.tlg007	Isaeus	Q87779701	On the Estate of Apollodoros	1	0	English	tlg0017	Q365097	-384	eng; grc; lat	tlg0017/tlg007/tlg0017.tlg007.perseus-eng2.xml	Edward Seymour Forster	1962	25284	4415	18	On The Estate of Apollodorus	Isaeus	literary work, oration			98
tlg0017.tlg010.perseus-eng2	tlg0017.tlg010	Isaeus	Q87779733	On the Estate of Aristarchos	1	0	English	tlg0017	Q365097	-384	eng; grc; lat	tlg0017/tlg010/tlg0017.tlg010.perseus-eng2.xml	Edward Seymour Forster	1962	17166	3018	12	On The Estate of Aristarchus	Isaeus	literary work, oration			98
tlg0017.tlg009.perseus-eng2	tlg0017.tlg009	Isaeus	Q87779722	On the Estate of Astyphilos	1	0	English	tlg0017	Q365097	-384	eng; grc; lat	tlg0017/tlg009/tlg0017.tlg009.perseus-eng2.xml	Edward Seymour Forster	1962	19750	3497	14	On the Estate of Astyphilus	Isaeus	literary work, oration			97
tlg0017.tlg001.perseus-eng2	tlg0017.tlg001	Isaeus	Q87779646	On the Estate of Cleonymos	1	0	English	tlg0017	Q365097	-384	eng; grc; lat	tlg0017/tlg001/tlg0017.tlg001.perseus-eng2.xml	Edward Seymour Forster	1962	22497	3911	16	On The Estate of Cleonymus	Isaeus	literary work, oration			97
tlg0017.tlg003.perseus-eng2	tlg0017.tlg003	Isaeus	Q87779663	On the Estate of Pyrrhos	1	0	English	tlg0017	Q365097	-384	eng; grc; lat	tlg0017/tlg003/tlg0017.tlg003.perseus-eng2.xml	Edward Seymour Forster	1962	39610	6944	28	On The Estate Of Pyrrhus	Isaeus	oration, literary work			97
tlg0017.tlg004.perseus-eng2	tlg0017.tlg004	Isaeus	Q87779711	On the Estate of Ciron	1	0	English	tlg0017	Q365097	-384	eng; grc; lat	tlg0017/tlg004/tlg0017.tlg004.perseus-eng2.xml	Edward Seymour Forster	1962	16163	2799	11	On the Estate of Nicostratus	Isaeus	oration, literary work			93
tlg0017.tlg012.perseus-eng2	tlg0017.tlg012	Isaeus	Q87779750	For Euphiletos	1	0	English	tlg0017	Q365097	-384	eng; grc; lat	tlg0017/tlg012/tlg0017.tlg012.perseus-eng2.xml	Edward Seymour Forster	1962	7542	1304	5	On Behalf of Euphiletus	Isaeus	literary work, oration			89
tlg0017.tlg009.perseus-grc2	tlg0017.tlg009	Isaeus			0	0	Greek	tlg0017	Q365097	-384	grc; eng	tlg0017/tlg009/tlg0017.tlg009.perseus-grc2.xml	Edward Seymour Forster	1962	15836	2328	9	Περὶ τοῦ Ἀστυφίλου κλήρου					0
tlg0017.tlg007.perseus-grc2	tlg0017.tlg007	Isaeus			0	0	Greek	tlg0017	Q365097	-384	grc; eng	tlg0017/tlg007/tlg0017.tlg007.perseus-grc2.xml	Edward Seymour Forster	1962	19183	2857	11	Περὶ τοῦ Απολλοδώρου κλήρου					0
tlg0017.tlg001.perseus-grc2	tlg0017.tlg001	Isaeus			0	0	Greek	tlg0017	Q365097	-384	grc; eng	tlg0017/tlg001/tlg0017.tlg001.perseus-grc2.xml	Edward Seymour Forster	1962	19154	2788	11	Περὶ τοῦ Κλεωνύμου κλήρου					0
tlg0017.tlg006.perseus-grc2	tlg0017.tlg006	Isaeus			0	0	Greek	tlg0017	Q365097	-384	grc; eng	tlg0017/tlg006/tlg0017.tlg006.perseus-grc2.xml	Edward Seymour Forster	1962	25457	3744	15	Περὶ τοῦ Φιλοκτήμονος κλήρου					0
tlg0017.tlg008.perseus-grc2	tlg0017.tlg008	Isaeus			0	0	Greek	tlg0017	Q365097	-384	grc; eng	tlg0017/tlg008/tlg0017.tlg008.perseus-grc2.xml	Edward Seymour Forster	1962	21986	3279	13	Περὶ τοῦ Κίρωνος κλήρου					0
tlg0017.tlg012.perseus-grc2	tlg0017.tlg012	Isaeus			0	0	Greek	tlg0017	Q365097	-384	grc; eng	tlg0017/tlg012/tlg0017.tlg012.perseus-grc2.xml	Edward Seymour Forster	1962	6870	1020	4	Υπὲρ Εὐφιλήτου					0
tlg0017.tlg003.perseus-grc2	tlg0017.tlg003	Isaeus			0	0	Greek	tlg0017	Q365097	-384	grc; eng	tlg0017/tlg003/tlg0017.tlg003.perseus-grc2.xml	Edward Seymour Forster	1962	30542	4561	18	Περὶ τοῦ Πύρρου κλήρου					0
tlg0017.tlg004.perseus-grc2	tlg0017.tlg004	Isaeus			0	0	Greek	tlg0017	Q365097	-384	grc; eng	tlg0017/tlg004/tlg0017.tlg004.perseus-grc2.xml	Edward Seymour Forster	1962	12378	1840	7	Περὶ τοῦ Νικοστράτου κλήρου (ἐπίλογος)					0
tlg0017.tlg005.perseus-grc2	tlg0017.tlg005	Isaeus			0	0	Greek	tlg0017	Q365097	-384	grc; eng	tlg0017/tlg005/tlg0017.tlg005.perseus-grc2.xml	Edward Seymour Forster	1962	22297	3193	13	Περὶ τοῦ Δικαιογένους κλήρου					0
tlg0017.tlg002.perseus-grc2	tlg0017.tlg002	Isaeus			0	0	Greek	tlg0017	Q365097	-384	grc; eng	tlg0017/tlg002/tlg0017.tlg002.perseus-grc2.xml	Edward Seymour Forster	1962	18219	2828	11	Περὶ τοῦ Μενεκλέους κλήρου					0
tlg0017.tlg011.perseus-grc2	tlg0017.tlg011	Isaeus			0	0	Greek	tlg0017	Q365097	-384	grc; eng	tlg0017/tlg011/tlg0017.tlg011.perseus-grc2.xml	Edward Seymour Forster	1962	24135	3690	15	Περὶ τοῦ Ἁγνίου κλήρου					0
tlg0017.tlg010.perseus-grc2	tlg0017.tlg010	Isaeus			0	0	Greek	tlg0017	Q365097	-384	grc; eng	tlg0017/tlg010/tlg0017.tlg010.perseus-grc2.xml	Edward Seymour Forster	1962	13662	2080	8	Πρὸς Ξεναίνετον περὶ τοῦ Ἀριστάρχου κλήρου					0
tlg0019.tlg006.perseus-eng2	tlg0019.tlg006	Aristophanes	Q1164079	The Birds	1	0	English	tlg0019	Q43353	-409	eng; grc; lat	tlg0019/tlg006/tlg0019.tlg006.perseus-eng2.xml	Anonymous; Eugene O'Neill, Jr.; Whitney J. Oates	1938	99721	16933	68	Birds	Aristophanes	dramatic work	Old Comedy	play	100
tlg0019.tlg003.perseus-eng2	tlg0019.tlg003	Aristophanes	Q868447	The Clouds	1	0	English	tlg0019	Q43353	-409	eng; grc; lat	tlg0019/tlg003/tlg0019.tlg003.perseus-eng2.xml	William James Hickie	1853	91442	15432	62	Clouds	Aristophanes	dramatic work	Old Comedy	play	100
tlg0020.tlg001.perseus-eng2	tlg0020.tlg001	Hesiod	Q156498	Theogony	1	0	English	tlg0020	Q44233	-740	eng; grc	tlg0020/tlg001/tlg0020.tlg001.perseus-eng2.xml	Hugh G. Evelyn-White	1914	92564	10459	42	Theogony	Hesiod	literary work	narrative poetry		100
tlg0020.tlg002.perseus-eng2	tlg0020.tlg002	Hesiod	Q667285	Works and Days	1	0	English	tlg0020	Q44233	-740	eng; grc	tlg0020/tlg002/tlg0020.tlg002.perseus-eng2.xml	Hugh G. Evelyn-White	1914	52115	9091	36	Works and Days	Hesiod	literary work	poetry, didactic poetry	poem	100
tlg0020.tlg003.perseus-eng2	tlg0020.tlg003	Hesiod	Q599487	Shield of Heracles	1	0	English	tlg0020	Q44233	-740	eng; grc	tlg0020/tlg003/tlg0020.tlg003.perseus-eng2.xml	Hugh G. Evelyn-White	1914	28348	4773	19	Shield of Heracles	Pseudo-Hesiod	literary work	epic poem	poem	89
tlg0020.tlg001.perseus-grc2	tlg0020.tlg001	Hesiod			0	0	Greek	tlg0020	Q44233	-740	grc; eng	tlg0020/tlg001/tlg0020.tlg001.perseus-grc2.xml	Hugh G. Evelyn-White	1914	66635	7039	28	Θεογονία					0
